row_id,order_id,product_id,sales,postal_code
7765,US-2018-118941,OFF-AR-10004078,17.52,21044.0
7766,US-2018-118941,FUR-CH-10002331,1779.9,21044.0
7767,US-2018-118941,OFF-AR-10001953,219.9,21044.0
7768,CA-2016-169299,OFF-AR-10002053,7.152,97206.0
7769,CA-2018-154088,OFF-PA-10003651,26.72,32303.0
7770,CA-2017-155978,TEC-PH-10002885,1039.728,92503.0
7771,CA-2017-155978,OFF-AP-10002892,45.96,92503.0
7772,CA-2017-108196,OFF-BI-10000545,456.588,43130.0
7773,CA-2017-108196,TEC-MA-10000418,4499.985,43130.0
7774,CA-2017-108196,TEC-AC-10000926,59.976,43130.0
7775,CA-2017-152800,OFF-EN-10001509,6.12,94109.0
7776,CA-2015-166961,OFF-AP-10001366,10.98,92553.0
7777,CA-2015-166961,OFF-FA-10003485,7.86,92553.0
7778,CA-2015-166961,OFF-ST-10004507,51.45,92553.0
7779,CA-2015-166961,OFF-BI-10002353,37.056,92553.0
7780,CA-2017-139381,OFF-AP-10001271,203.92,23320.0
7781,CA-2017-139381,TEC-PH-10004924,29.56,23320.0
7782,CA-2016-132136,OFF-BI-10002706,8.568,60623.0
7783,CA-2017-162236,OFF-ST-10003442,45.248,28205.0
7784,CA-2017-162236,FUR-TA-10002533,876.3,28205.0
7785,CA-2017-162236,OFF-SU-10003505,185.376,28205.0
7786,US-2015-111353,OFF-LA-10002762,25.06,10009.0
7787,US-2017-117037,OFF-BI-10000279,2.89,60653.0
7788,US-2017-117037,OFF-FA-10000936,7.896,60653.0
7789,US-2017-117037,FUR-FU-10004973,22.608,60653.0
7790,US-2017-117037,OFF-PA-10000791,30.528,60653.0
7791,CA-2018-160801,OFF-BI-10001132,4.842,19120.0
7792,CA-2017-108364,OFF-BI-10002012,1.8,60623.0
7793,CA-2018-169362,TEC-AC-10001383,39.984,75217.0
7794,CA-2016-127481,OFF-PA-10002036,32.4,89115.0
7795,CA-2016-127481,OFF-PA-10002377,97.88,89115.0
7796,CA-2016-112711,TEC-PH-10000526,307.168,79109.0
7797,US-2016-145121,OFF-BI-10001078,26.9,6457.0
7798,CA-2018-166184,OFF-EN-10004483,47.01,10035.0
7799,CA-2018-166184,TEC-PH-10002624,469.99,10035.0
7800,CA-2018-166184,FUR-CH-10003396,207.846,10035.0
7801,CA-2018-157413,OFF-ST-10002756,324.744,19120.0
7802,CA-2015-143637,FUR-FU-10002813,40.48,93727.0
7803,CA-2016-102260,OFF-LA-10003714,12.0,37064.0
7804,CA-2016-102260,OFF-ST-10003716,720.064,37064.0
7805,CA-2016-102260,OFF-ST-10002289,25.424,37064.0
7806,CA-2016-102260,OFF-AR-10001315,2.816,37064.0
7807,CA-2016-102260,OFF-BI-10000042,3.204,37064.0
7808,US-2017-137295,OFF-BI-10004236,30.828,27604.0
7809,US-2017-137295,OFF-AR-10001955,47.616,27604.0
7810,US-2017-137295,TEC-PH-10004080,108.784,27604.0
7811,CA-2017-134334,OFF-PA-10000791,4.77,20735.0
7812,CA-2017-134334,OFF-AR-10001770,7.98,20735.0
7813,CA-2017-134334,FUR-TA-10002356,550.431,20735.0
7814,CA-2017-134334,FUR-FU-10003274,10.56,20735.0
7815,US-2018-109316,FUR-BO-10004834,1497.666,90049.0
7816,US-2018-109316,TEC-PH-10000307,17.52,90049.0
7817,CA-2017-138478,OFF-AR-10002240,113.22,89031.0
7818,CA-2017-138478,OFF-PA-10001801,35.88,89031.0
7819,CA-2017-138478,OFF-BI-10001120,4535.976,89031.0
7820,CA-2018-150469,OFF-FA-10000611,11.84,94109.0
7821,CA-2018-152436,OFF-ST-10000036,592.74,2920.0
7822,CA-2017-169334,OFF-ST-10004950,111.672,38301.0
7823,US-2015-115413,OFF-AR-10003770,8.64,19711.0
7824,US-2015-115413,TEC-AC-10002800,149.97,19711.0
7825,CA-2015-125150,FUR-CH-10002439,232.88,90036.0
7826,CA-2016-127327,FUR-CH-10004218,90.882,13440.0
7827,CA-2018-117114,TEC-PH-10004042,508.768,60610.0
7828,CA-2018-117114,OFF-EN-10001137,9.912,60610.0
7829,CA-2016-137302,FUR-CH-10002017,63.936,92105.0
7830,CA-2016-137302,OFF-AR-10000588,59.52,92105.0
7831,CA-2016-137302,TEC-PH-10003174,311.976,92105.0
7832,CA-2016-137302,OFF-BI-10001524,50.352,92105.0
7833,CA-2017-112382,TEC-PH-10001552,19.136,77036.0
7834,CA-2016-128958,OFF-AR-10004757,13.12,33407.0
7835,CA-2016-106257,FUR-TA-10002530,241.568,90045.0
7836,CA-2016-106257,TEC-PH-10001494,479.92,90045.0
7837,CA-2016-149083,FUR-CH-10004289,307.136,98103.0
7838,CA-2016-149083,OFF-LA-10002945,12.6,98103.0
7839,CA-2016-149083,TEC-AC-10002567,159.98,98103.0
7840,US-2015-137869,OFF-EN-10001509,6.12,50315.0
7841,US-2015-137869,FUR-TA-10003954,1184.72,50315.0
7842,CA-2017-116603,OFF-AP-10002892,45.96,10024.0
7843,CA-2015-158470,OFF-BI-10003638,58.05,22204.0
7844,CA-2015-158470,OFF-PA-10001569,71.28,22204.0
7845,US-2018-123834,FUR-TA-10001676,124.404,78577.0
7846,CA-2016-125976,OFF-PA-10001125,154.9,22204.0
7847,CA-2016-125976,TEC-PH-10002496,1871.88,22204.0
7848,CA-2017-128706,FUR-FU-10004053,16.192,77070.0
7849,CA-2017-104311,OFF-ST-10000321,18.936,75061.0
7850,CA-2017-104311,OFF-ST-10002957,12.672,75061.0
7851,CA-2017-104311,OFF-LA-10000973,5.04,75061.0
7852,CA-2015-169649,OFF-PA-10000143,8.448,60653.0
7853,CA-2015-169649,OFF-AP-10003287,20.388,60653.0
7854,CA-2016-144890,OFF-PA-10001526,9.96,90049.0
7855,CA-2018-135587,OFF-AP-10004540,320.64,39401.0
7856,CA-2018-135587,TEC-AC-10001266,52.0,39401.0
7857,CA-2015-103429,OFF-BI-10004233,25.584,10024.0
7858,CA-2015-103429,TEC-PH-10003505,464.0,10024.0
7859,CA-2015-103429,OFF-AP-10001005,235.95,10024.0
7860,CA-2015-103429,OFF-PA-10001712,39.96,10024.0
7861,CA-2018-152261,OFF-BI-10002353,18.528,44221.0
7862,CA-2016-142993,TEC-AC-10003038,17.9,98103.0
7863,CA-2016-142993,OFF-ST-10000934,81.96,98103.0
7864,CA-2016-143364,OFF-ST-10002743,272.736,85204.0
7865,CA-2016-143364,OFF-PA-10001846,18.496,85204.0
7866,CA-2016-143364,FUR-CH-10004287,441.92,85204.0
7867,CA-2016-143364,FUR-BO-10001608,127.764,85204.0
7868,CA-2015-100972,OFF-PA-10000357,166.44,84106.0
7869,CA-2017-136994,OFF-PA-10000575,13.38,90045.0
7870,US-2018-166233,TEC-AC-10002167,24.0,28540.0
7871,CA-2018-122112,OFF-EN-10004459,24.448,44107.0
7872,CA-2017-101672,OFF-LA-10002271,6.16,92630.0
7873,CA-2017-101672,FUR-CH-10004063,915.136,92630.0
7874,CA-2017-101672,OFF-PA-10004610,8.56,92630.0
7875,CA-2017-101672,OFF-PA-10001878,97.82,92630.0
7876,CA-2018-168403,OFF-PA-10002036,31.104,97206.0
7877,CA-2018-168403,OFF-AP-10003278,11.176,97206.0
7878,CA-2016-148705,OFF-LA-10001641,5.04,28205.0
7879,CA-2017-160241,FUR-FU-10003806,242.176,60505.0
7880,CA-2017-155747,FUR-TA-10003392,337.176,19140.0
7881,CA-2018-118017,OFF-AR-10003856,13.344,80229.0
7882,CA-2018-118017,TEC-AC-10002006,76.752,80229.0
7883,CA-2018-118017,TEC-AC-10002006,102.336,80229.0
7884,CA-2018-118017,OFF-PA-10002246,10.32,80229.0
7885,CA-2018-118017,OFF-SU-10004782,47.32,80229.0
7886,CA-2018-118017,FUR-FU-10004351,23.376,80229.0
7887,CA-2018-118017,FUR-FU-10004270,16.72,80229.0
7888,CA-2018-118017,FUR-FU-10004053,16.192,80229.0
7889,CA-2017-113117,OFF-PA-10000019,32.4,95616.0
7890,CA-2017-148684,OFF-AR-10003811,19.89,72701.0
7891,CA-2017-148684,TEC-AC-10001838,399.98,72701.0
7892,CA-2017-148684,FUR-FU-10003553,343.85,72701.0
7893,CA-2017-148684,OFF-PA-10003302,106.32,72701.0
7894,CA-2018-125367,OFF-BI-10002412,13.92,10011.0
7895,CA-2018-124744,OFF-BI-10002852,82.4,26003.0
7896,CA-2018-124744,OFF-BI-10000145,6.24,26003.0
7897,CA-2018-124744,OFF-PA-10001970,447.84,26003.0
7898,CA-2018-128363,OFF-AP-10001563,272.048,38109.0
7899,CA-2018-128363,OFF-BI-10001359,1614.582,38109.0
7900,CA-2018-128363,OFF-FA-10003495,24.32,38109.0
7901,CA-2018-128363,TEC-AC-10003709,1.584,38109.0
7902,CA-2018-128363,FUR-FU-10003268,31.984,38109.0
7903,CA-2018-128363,OFF-EN-10003845,14.76,38109.0
7904,CA-2018-128363,FUR-CH-10002073,423.648,38109.0
7905,CA-2016-126669,OFF-PA-10001357,76.64,77036.0
7906,US-2016-118766,OFF-EN-10001415,4.464,75217.0
7907,US-2016-118766,OFF-BI-10002813,3.96,75217.0
7908,CA-2017-112585,OFF-AP-10003849,715.64,94122.0
7909,CA-2017-149762,FUR-TA-10004147,268.704,95037.0
7910,CA-2017-149762,OFF-AR-10001662,21.92,95037.0
7911,CA-2017-149762,OFF-ST-10001558,48.72,95037.0
7912,CA-2017-149762,FUR-BO-10001337,205.666,95037.0
7913,CA-2017-167605,FUR-FU-10001602,30.344,60174.0
7914,US-2018-105697,OFF-ST-10003996,25.696,44105.0
7915,CA-2018-165323,TEC-MA-10003673,3404.5,10024.0
7916,CA-2018-165323,TEC-AC-10004992,101.34,10024.0
7917,CA-2016-110891,FUR-CH-10002880,344.372,19140.0
7918,CA-2018-100783,OFF-AR-10000380,30.384,75043.0
7919,CA-2016-152513,OFF-BI-10002706,22.848,92024.0
7920,CA-2018-139822,OFF-ST-10000943,38.62,6708.0
7921,CA-2018-139822,TEC-AC-10001090,59.98,6708.0
7922,CA-2018-107713,OFF-BI-10002026,174.3,21044.0
7923,CA-2018-134096,TEC-PH-10000526,383.96,33021.0
7924,CA-2018-134096,OFF-BI-10004002,15.57,33021.0
7925,CA-2017-125843,OFF-BI-10002309,22.32,22153.0
7926,CA-2017-125843,OFF-LA-10003923,103.6,22153.0
7927,CA-2018-120404,TEC-AC-10003433,2.97,10035.0
7928,CA-2018-120404,TEC-PH-10001363,569.99,10035.0
7929,CA-2018-120404,FUR-FU-10000820,50.97,10035.0
7930,CA-2018-167549,FUR-TA-10004767,298.116,75217.0
7931,CA-2017-120082,OFF-AR-10001955,59.52,10024.0
7932,US-2017-168095,FUR-CH-10004886,230.28,97206.0
7933,US-2017-168095,OFF-PA-10003641,105.52,97206.0
7934,CA-2018-166093,OFF-EN-10003134,23.36,94513.0
7935,CA-2018-166093,TEC-PH-10002564,71.976,94513.0
7936,CA-2018-166093,OFF-PA-10003893,8.56,94513.0
7937,CA-2018-166093,OFF-BI-10000174,13.92,94513.0
7938,CA-2018-166093,OFF-AP-10001058,2518.29,94513.0
7939,CA-2018-166093,OFF-ST-10001496,540.57,94513.0
7940,CA-2018-166093,OFF-BI-10004230,221.056,94513.0
7941,CA-2017-146325,FUR-CH-10001146,81.424,92037.0
7942,CA-2017-146325,OFF-ST-10001590,134.8,92037.0
7943,CA-2018-134194,OFF-BI-10003684,39.582,75081.0
7944,CA-2018-134194,OFF-SU-10000946,44.688,75081.0
7945,CA-2018-134194,OFF-AR-10001615,31.744,75081.0
7946,CA-2018-134194,OFF-BI-10001597,40.98,75081.0
7947,CA-2018-134194,OFF-BI-10001116,3.168,75081.0
7948,CA-2015-131009,OFF-FA-10004395,18.84,79907.0
7949,CA-2015-131009,FUR-CH-10001270,362.25,79907.0
7950,CA-2015-131009,FUR-FU-10001095,63.552,79907.0
7951,CA-2015-131009,OFF-ST-10001469,129.552,79907.0
7952,CA-2016-145814,OFF-BI-10003196,5.984,10035.0
7953,CA-2016-145814,TEC-PH-10002200,861.76,10035.0
7954,CA-2015-138359,OFF-ST-10000636,66.96,2151.0
7955,CA-2015-138359,OFF-BI-10000145,6.24,2151.0
7956,CA-2018-131807,FUR-CH-10001190,435.168,95928.0
7957,CA-2018-131807,OFF-FA-10002780,14.9,95928.0
7958,CA-2018-131807,OFF-AP-10004052,15.8,95928.0
7959,CA-2018-131807,FUR-FU-10004666,72.9,95928.0
7960,CA-2018-131807,FUR-TA-10004086,206.352,95928.0
7961,CA-2018-131807,TEC-PH-10000702,7.992,95928.0
7962,CA-2018-104864,OFF-ST-10002301,81.36,33023.0
7963,CA-2018-104864,OFF-BI-10001636,20.232,33023.0
7964,CA-2018-104864,OFF-AP-10002684,389.056,33023.0
7965,CA-2018-104864,OFF-PA-10004609,20.736,33023.0
7966,CA-2018-104864,OFF-PA-10003309,41.472,33023.0
7967,CA-2016-138219,OFF-PA-10000380,33.36,90049.0
7968,CA-2017-157707,FUR-BO-10001567,90.882,80219.0
7969,CA-2017-157707,TEC-PH-10002583,15.992,80219.0
7970,CA-2017-157707,FUR-CH-10004853,120.784,80219.0
7971,US-2016-126753,TEC-PH-10003580,519.792,19134.0
7972,US-2016-126753,TEC-AC-10004227,31.176,19134.0
7973,US-2016-126753,OFF-PA-10002787,10.368,19134.0
7974,US-2016-126753,OFF-BI-10003981,2.724,19134.0
7975,US-2016-126753,FUR-FU-10001488,254.352,19134.0
7976,US-2016-126753,OFF-BI-10003727,3.762,19134.0
7977,US-2016-126753,OFF-PA-10000130,10.272,19134.0
7978,CA-2015-166051,TEC-PH-10002680,659.97,39212.0
7979,CA-2015-166051,TEC-PH-10002538,113.73,39212.0
7980,CA-2016-113040,OFF-BI-10001249,5.104,90045.0
7981,CA-2015-103800,OFF-PA-10000174,16.448,77095.0
7982,CA-2015-113383,OFF-AP-10004532,81.92,7011.0
7983,CA-2015-113383,FUR-FU-10001986,254.9,7011.0
7984,CA-2018-152499,OFF-FA-10002975,15.12,60623.0
7985,CA-2018-152499,OFF-AR-10003481,7.872,60623.0
7986,CA-2017-151498,OFF-BI-10004967,8.32,98115.0
7987,CA-2017-137939,TEC-PH-10003589,89.95,11561.0
7988,US-2017-117793,OFF-LA-10002945,25.2,53081.0
7989,US-2017-117793,OFF-LA-10003537,37.59,53081.0
7990,US-2017-117793,OFF-ST-10002406,14.97,53081.0
7991,US-2017-117793,TEC-AC-10003433,1.98,53081.0
7992,CA-2017-133872,OFF-BI-10002082,39.936,33433.0
7993,CA-2017-133872,TEC-AC-10000521,18.464,33433.0
7994,US-2016-165743,OFF-BI-10001982,4.896,80013.0
7995,US-2016-165743,FUR-BO-10002268,145.764,80013.0
7996,US-2016-165743,OFF-BI-10001758,9.612,80013.0
7997,US-2018-105998,TEC-AC-10004469,199.75,92037.0
7998,US-2018-105998,FUR-TA-10001095,1673.184,92037.0
7999,US-2015-148194,FUR-FU-10001852,12.18,98105.0
8000,US-2015-148194,OFF-AP-10000696,57.68,98105.0
8001,US-2016-151407,TEC-PH-10003885,263.96,52001.0
8002,CA-2016-110870,TEC-AC-10002926,299.94,90032.0
8003,CA-2016-110870,OFF-SU-10001225,25.76,90032.0
8004,CA-2015-143210,TEC-PH-10004434,271.9,1852.0
8005,CA-2015-143210,FUR-FU-10003878,45.84,1852.0
8006,CA-2015-143210,FUR-FU-10002268,9.82,1852.0
8007,CA-2017-139808,OFF-FA-10001883,93.36,98270.0
8008,CA-2016-110863,OFF-ST-10002756,541.24,73120.0
8009,CA-2016-110863,OFF-PA-10000474,106.32,73120.0
8010,CA-2016-110863,FUR-CH-10002073,1323.9,73120.0
8011,CA-2015-127859,OFF-PA-10003641,126.624,19134.0
8012,US-2016-136427,TEC-PH-10002070,125.944,80013.0
8013,CA-2018-120168,OFF-BI-10004519,663.92,10009.0
8014,CA-2018-120168,TEC-AC-10002167,120.0,10009.0
8015,CA-2018-120168,OFF-FA-10000936,3.29,10009.0
8016,CA-2018-120168,FUR-FU-10000732,18.84,10009.0
8017,US-2015-131870,FUR-FU-10002501,60.672,43130.0
8018,US-2015-131870,OFF-AR-10000634,30.816,43130.0
8019,CA-2018-114804,TEC-PH-10001700,52.792,95351.0
8020,CA-2018-167227,OFF-AP-10001962,83.9,63116.0
8021,CA-2018-167227,OFF-PA-10001838,11.76,63116.0
8022,CA-2015-129189,OFF-AP-10000124,4.992,75217.0
8023,CA-2015-129189,OFF-EN-10003567,87.92,75217.0
8024,CA-2015-129189,FUR-CH-10004997,657.93,75217.0
8025,CA-2015-129189,OFF-BI-10000494,1.044,75217.0
8026,CA-2016-132465,FUR-FU-10000277,210.68,10035.0
8027,CA-2016-132465,OFF-ST-10003641,78.8,10035.0
8028,CA-2016-132465,TEC-AC-10001998,19.99,10035.0
8029,CA-2016-132465,OFF-ST-10001932,772.68,10035.0
8030,CA-2017-166373,TEC-AC-10002323,106.08,78207.0
8031,CA-2017-158806,FUR-FU-10004270,23.076,79109.0
8032,CA-2017-158806,OFF-PA-10004621,25.92,79109.0
8033,CA-2016-119690,OFF-PA-10001019,47.952,77041.0
8034,CA-2016-119690,OFF-BI-10000201,0.984,77041.0
8035,CA-2016-119690,FUR-FU-10004587,75.384,77041.0
8036,CA-2016-119690,OFF-LA-10001613,4.608,77041.0
8037,CA-2016-153738,OFF-BI-10001308,37.68,1841.0
8038,CA-2018-169012,OFF-AP-10003278,41.91,31907.0
8039,CA-2018-109393,FUR-BO-10003966,435.999,90032.0
8040,CA-2018-121489,FUR-CH-10004698,388.704,98115.0
8041,CA-2018-121489,OFF-ST-10000025,572.58,98115.0
8042,CA-2018-121489,TEC-AC-10000682,33.18,98115.0
8043,US-2018-133081,TEC-AC-10001772,63.88,2138.0
8044,US-2018-133081,FUR-FU-10001379,26.72,2138.0
8045,CA-2018-165008,OFF-BI-10002794,295.056,84106.0
8046,CA-2017-145611,OFF-AP-10001005,393.25,10035.0
8047,CA-2017-113600,OFF-BI-10000201,2.214,44221.0
8048,CA-2018-130834,OFF-PA-10003673,16.272,28403.0
8049,CA-2017-168543,OFF-AP-10000938,706.86,10035.0
8050,CA-2015-144974,OFF-BI-10003274,5.97,19140.0
8051,CA-2015-144974,FUR-FU-10001095,21.184,19140.0
8052,CA-2015-144974,OFF-AP-10001492,41.376,19140.0
8053,CA-2015-109904,OFF-AR-10004999,17.94,10009.0
8054,CA-2018-152205,OFF-BI-10004094,2.655,19134.0
8055,CA-2016-121188,OFF-ST-10001490,892.35,90049.0
8056,CA-2016-121188,FUR-BO-10004695,307.666,90049.0
8057,CA-2016-121188,OFF-ST-10000736,728.82,90049.0
8058,CA-2016-121188,OFF-BI-10001617,41.36,90049.0
8059,CA-2016-121188,TEC-PH-10003589,43.176,90049.0
8060,CA-2016-121188,FUR-FU-10003981,4.16,90049.0
8061,CA-2016-156013,OFF-PA-10001970,61.4,11561.0
8062,CA-2016-156013,OFF-BI-10002437,24.448,11561.0
8063,CA-2017-132997,TEC-PH-10000586,263.96,14609.0
8064,CA-2017-132997,TEC-PH-10003811,359.97,14609.0
8065,CA-2017-132997,OFF-PA-10004983,12.96,14609.0
8066,CA-2017-132997,OFF-ST-10003479,116.82,14609.0
8067,CA-2017-132997,OFF-BI-10004318,276.784,14609.0
8068,US-2016-160563,TEC-AC-10002567,239.97,94109.0
8069,US-2016-160563,FUR-FU-10001731,16.02,94109.0
8070,CA-2018-151750,OFF-ST-10002743,454.56,77340.0
8071,CA-2018-151750,FUR-FU-10002116,141.42,77340.0
8072,CA-2018-151750,FUR-CH-10003199,310.744,77340.0
8073,CA-2018-151750,OFF-AR-10003158,12.736,77340.0
8074,CA-2018-151750,OFF-BI-10000301,6.47,77340.0
8075,CA-2018-151750,OFF-BI-10000343,13.748,77340.0
8076,CA-2018-151750,OFF-AP-10004708,15.224,77340.0
8077,CA-2016-106187,FUR-FU-10000794,27.42,30344.0
8078,CA-2016-106187,OFF-BI-10004519,165.98,30344.0
8079,CA-2016-106187,TEC-AC-10001590,75.0,30344.0
8080,US-2017-164945,OFF-BI-10001524,134.272,10009.0
8081,CA-2016-150714,OFF-LA-10001474,146.544,97477.0
8082,CA-2016-150714,OFF-PA-10001497,131.904,97477.0
8083,CA-2016-150714,OFF-AP-10003287,203.88,97477.0
8084,CA-2016-150714,OFF-BI-10002982,14.301,97477.0
8085,CA-2016-150714,OFF-ST-10001809,718.64,97477.0
8086,CA-2017-105753,FUR-FU-10000246,61.1,22204.0
8087,CA-2018-120894,OFF-AP-10000252,28.08,28403.0
8088,CA-2017-106621,OFF-AR-10002375,10.496,85364.0
8089,CA-2016-107020,OFF-BI-10003719,39.92,92404.0
8090,US-2016-117492,OFF-AP-10001492,77.58,21215.0
8091,CA-2015-101392,OFF-ST-10000532,269.36,98103.0
8092,CA-2016-127502,OFF-LA-10001613,5.76,94110.0
8093,CA-2018-143658,OFF-AR-10002818,109.9,10035.0
8094,CA-2018-133046,FUR-FU-10001940,23.88,98115.0
8095,CA-2018-133046,OFF-PA-10003883,26.2,98115.0
8096,CA-2018-133046,OFF-PA-10002787,12.96,98115.0
8097,CA-2018-133046,TEC-AC-10000991,234.95,98115.0
8098,CA-2018-122798,OFF-ST-10003058,118.25,87105.0
8099,CA-2018-122798,OFF-PA-10004239,4.28,87105.0
8100,CA-2017-169663,TEC-AC-10003038,26.85,90045.0
8101,CA-2017-169663,TEC-MA-10000984,3357.6,90045.0
8102,CA-2016-149846,OFF-LA-10004484,8.26,90045.0
8103,CA-2016-149846,TEC-MA-10004002,2973.32,90045.0
8104,CA-2016-149846,OFF-ST-10002406,104.79,90045.0
8105,CA-2016-149846,TEC-PH-10003645,775.728,90045.0
8106,CA-2018-159149,FUR-BO-10001601,89.0664,77041.0
8107,CA-2018-159149,OFF-AR-10000937,175.44,77041.0
8108,CA-2018-159149,TEC-PH-10000038,438.336,77041.0
8109,US-2018-167570,FUR-CH-10003396,215.544,19140.0
8110,CA-2018-160122,OFF-EN-10002592,55.584,60623.0
8111,CA-2018-160122,FUR-CH-10000422,127.386,60623.0
8112,CA-2017-130393,FUR-CH-10002647,248.43,76903.0
8113,CA-2017-130393,OFF-AP-10004859,11.648,76903.0
8114,CA-2017-130393,FUR-CH-10004477,85.246,76903.0
8115,CA-2018-144820,OFF-AR-10004817,20.64,77506.0
8116,CA-2018-101014,FUR-FU-10003374,148.02,90049.0
8117,CA-2018-105543,OFF-ST-10003123,33.29,67846.0
8118,US-2018-113201,OFF-PA-10000675,204.95,90045.0
8119,US-2018-106551,FUR-CH-10004997,526.344,60653.0
8120,CA-2017-116722,FUR-FU-10001934,41.96,94110.0
8121,CA-2017-116722,FUR-CH-10004997,451.152,94110.0
8122,CA-2017-116722,OFF-BI-10001890,31.504,94110.0
8123,CA-2015-138128,OFF-EN-10002500,30.672,19134.0
8124,CA-2015-138128,TEC-CO-10001766,1079.976,19134.0
8125,US-2018-150070,FUR-CH-10004860,161.568,95351.0
8126,CA-2016-137064,OFF-BI-10002049,2.934,77070.0
8127,CA-2016-137064,TEC-AC-10003499,18.528,77070.0
8128,CA-2016-137064,OFF-ST-10003470,670.752,77070.0
8129,CA-2018-157350,FUR-FU-10000222,64.96,60610.0
8130,CA-2015-127866,TEC-AC-10000023,41.94,92503.0
8131,CA-2015-127866,OFF-PA-10003971,11.96,92503.0
8132,CA-2015-127866,OFF-AR-10003481,13.12,92503.0
8133,CA-2015-127866,OFF-ST-10001490,535.41,92503.0
8134,CA-2016-131352,FUR-FU-10003708,72.78,75081.0
8135,CA-2016-121776,OFF-PA-10001970,36.84,90008.0
8136,CA-2016-121776,OFF-LA-10002762,87.71,90008.0
8137,CA-2017-118073,FUR-TA-10002533,562.2925,33801.0
8138,CA-2015-103219,FUR-FU-10004091,56.52,10035.0
8139,CA-2017-102561,OFF-AR-10001545,11.264,19140.0
8140,CA-2017-102561,OFF-ST-10001476,284.08,19140.0
8141,CA-2017-102561,OFF-PA-10004971,18.496,19140.0
8142,CA-2017-100993,OFF-LA-10003223,14.73,92037.0
8143,CA-2017-100993,OFF-ST-10004340,186.54,92037.0
8144,CA-2017-100993,FUR-TA-10001095,557.728,92037.0
8145,CA-2017-100993,TEC-PH-10001448,159.968,92037.0
8146,US-2015-112949,OFF-AP-10001005,471.9,73505.0
8147,US-2015-112949,OFF-AR-10003469,3.52,73505.0
8148,US-2018-146822,OFF-PA-10000249,49.12,24153.0
8149,US-2017-131058,OFF-LA-10001613,20.16,92704.0
8150,CA-2015-167997,OFF-BI-10001758,10.68,57701.0
8151,CA-2015-167997,FUR-BO-10004409,141.96,57701.0
8152,CA-2018-140151,OFF-ST-10001558,32.48,98115.0
8153,CA-2018-140151,OFF-PA-10002986,20.04,98115.0
8154,CA-2018-140151,TEC-CO-10004722,13999.96,98115.0
8155,US-2018-143770,TEC-AC-10002842,238.0,6457.0
8156,US-2018-143770,OFF-PA-10001125,61.96,6457.0
8157,CA-2017-131296,FUR-TA-10002622,239.372,21215.0
8158,CA-2017-103464,TEC-AC-10002842,595.0,92105.0
8159,CA-2018-136238,OFF-PA-10004285,16.032,79762.0
8160,CA-2017-120803,TEC-AC-10004469,199.75,6460.0
8161,CA-2017-134138,FUR-CH-10001545,227.96,7109.0
8162,CA-2016-120915,OFF-AP-10002578,293.52,10035.0
8163,CA-2016-120915,TEC-PH-10003012,307.98,10035.0
8164,CA-2016-168207,FUR-FU-10004909,96.96,92105.0
8165,CA-2016-168207,OFF-BI-10001524,117.488,92105.0
8166,CA-2016-168207,OFF-BI-10003355,11.952,92105.0
8167,CA-2016-168207,FUR-BO-10004357,512.499,92105.0
8168,CA-2017-144148,FUR-TA-10002774,863.128,94122.0
8169,CA-2018-107174,FUR-TA-10004575,2036.86,98105.0
8170,CA-2018-107174,FUR-CH-10003312,449.568,98105.0
8171,CA-2018-107174,TEC-AC-10001465,108.96,98105.0
8172,CA-2017-146150,OFF-AR-10002240,264.18,39212.0
8173,CA-2015-114125,OFF-LA-10004559,2.88,90049.0
8174,CA-2015-114125,OFF-BI-10003291,41.904,90049.0
8175,CA-2015-114125,OFF-ST-10001505,23.92,90049.0
8176,CA-2017-114944,OFF-PA-10003892,156.512,60623.0
8177,CA-2017-135965,OFF-ST-10002370,128.34,10035.0
8178,CA-2018-149699,TEC-AC-10000474,474.95,90008.0
8179,CA-2017-166429,TEC-CO-10002095,999.98,98198.0
8180,CA-2016-112767,FUR-TA-10003469,277.5,97477.0
8181,CA-2016-119879,FUR-TA-10002958,1252.704,19120.0
8182,CA-2016-119879,TEC-PH-10002923,110.97,19120.0
8183,CA-2018-155642,FUR-FU-10004973,22.608,60653.0
8184,CA-2018-155642,FUR-FU-10001918,1.892,60653.0
8185,US-2018-101721,OFF-PA-10003641,63.312,60623.0
8186,CA-2016-136728,OFF-EN-10002621,7.824,60623.0
8187,CA-2016-136728,FUR-CH-10003817,170.072,60623.0
8188,CA-2017-127194,OFF-PA-10000659,62.82,10024.0
8189,CA-2016-140375,OFF-PA-10001870,19.44,20852.0
8190,CA-2016-140375,OFF-BI-10000320,7.38,20852.0
8191,US-2018-155866,OFF-PA-10004735,38.88,10011.0
8192,US-2018-155866,FUR-FU-10004091,187.76,10011.0
8193,CA-2016-141327,OFF-BI-10000546,6.048,27707.0
8194,CA-2016-141327,OFF-AP-10001293,98.352,27707.0
8195,CA-2016-141327,FUR-FU-10000576,335.744,27707.0
8196,CA-2016-136700,OFF-PA-10004519,8.96,93101.0
8197,CA-2018-102736,TEC-AC-10004568,89.568,37918.0
8198,CA-2018-102736,OFF-AR-10001897,71.96,37918.0
8199,CA-2018-102736,OFF-PA-10001800,15.552,37918.0
8200,CA-2018-125269,OFF-BI-10001628,10.43,60610.0
8201,CA-2018-125269,OFF-ST-10004123,72.784,60610.0
8202,CA-2016-114811,OFF-ST-10000885,67.15,10024.0
